12000x12000x12000	36.228314 s	95.394998 GFLOPS
12000x12000x12000	36.682759 s	94.213196 GFLOPS
12000x12000x12000	35.628175 s	97.001880 GFLOPS
12000x12000x12000	35.663872 s	96.904788 GFLOPS
12000x12000x12000	36.170335 s	95.547912 GFLOPS
12000x12000x12000	35.619446 s	97.025653 GFLOPS
12000x12000x12000	35.639530 s	96.970976 GFLOPS
12000x12000x12000	35.683166 s	96.852394 GFLOPS
12000x12000x12000	35.866161 s	96.358235 GFLOPS
12000x12000x12000	36.046118 s	95.877177 GFLOPS
12000x12000x12000	19.172589 s	180.257350 GFLOPS
12000x12000x12000	18.899367 s	182.863268 GFLOPS
12000x12000x12000	18.881760 s	183.033788 GFLOPS
12000x12000x12000	19.140186 s	180.562507 GFLOPS
12000x12000x12000	19.332119 s	178.769847 GFLOPS
12000x12000x12000	19.321411 s	178.868924 GFLOPS
12000x12000x12000	19.170521 s	180.276787 GFLOPS
12000x12000x12000	18.795885 s	183.870031 GFLOPS
12000x12000x12000	18.827342 s	183.562824 GFLOPS
12000x12000x12000	19.176097 s	180.224371 GFLOPS
12000x12000x12000	12.939246 s	267.094382 GFLOPS
12000x12000x12000	12.820589 s	269.566390 GFLOPS
12000x12000x12000	12.794049 s	270.125585 GFLOPS
12000x12000x12000	12.704616 s	272.027117 GFLOPS
12000x12000x12000	12.753626 s	270.981757 GFLOPS
12000x12000x12000	12.748966 s	271.080807 GFLOPS
12000x12000x12000	12.920467 s	267.482597 GFLOPS
12000x12000x12000	12.842210 s	269.112566 GFLOPS
12000x12000x12000	12.636980 s	273.483062 GFLOPS
12000x12000x12000	12.891312 s	268.087534 GFLOPS
12000x12000x12000	9.627336 s	358.977827 GFLOPS
12000x12000x12000	9.682948 s	356.916084 GFLOPS
12000x12000x12000	9.533345 s	362.517055 GFLOPS
12000x12000x12000	9.624488 s	359.084051 GFLOPS
12000x12000x12000	9.442105 s	366.020061 GFLOPS
12000x12000x12000	9.717687 s	355.640188 GFLOPS
12000x12000x12000	9.528209 s	362.712431 GFLOPS
12000x12000x12000	9.519993 s	363.025482 GFLOPS
12000x12000x12000	9.447420 s	365.814170 GFLOPS
12000x12000x12000	9.543010 s	362.149881 GFLOPS
12000x12000x12000	7.572537 s	456.386047 GFLOPS
12000x12000x12000	7.812479 s	442.369209 GFLOPS
12000x12000x12000	7.623406 s	453.340687 GFLOPS
12000x12000x12000	7.595172 s	455.025904 GFLOPS
12000x12000x12000	7.684027 s	449.764145 GFLOPS
12000x12000x12000	7.677069 s	450.171826 GFLOPS
12000x12000x12000	7.594986 s	455.037039 GFLOPS
12000x12000x12000	7.678663 s	450.078381 GFLOPS
12000x12000x12000	7.726513 s	447.291039 GFLOPS
12000x12000x12000	7.580668 s	455.896493 GFLOPS
12000x12000x12000	6.449020 s	535.895360 GFLOPS
12000x12000x12000	6.370401 s	542.508994 GFLOPS
12000x12000x12000	6.362853 s	543.152534 GFLOPS
12000x12000x12000	6.389647 s	540.874909 GFLOPS
12000x12000x12000	6.315923 s	547.188459 GFLOPS
12000x12000x12000	6.329285 s	546.033201 GFLOPS
12000x12000x12000	6.280371 s	550.285922 GFLOPS
12000x12000x12000	6.393480 s	540.550656 GFLOPS
12000x12000x12000	6.285994 s	549.793705 GFLOPS
12000x12000x12000	6.411095 s	539.065483 GFLOPS
12000x12000x12000	5.547335 s	623.001808 GFLOPS
12000x12000x12000	5.544228 s	623.351032 GFLOPS
12000x12000x12000	5.540639 s	623.754792 GFLOPS
12000x12000x12000	5.456427 s	633.381465 GFLOPS
12000x12000x12000	5.534191 s	624.481479 GFLOPS
12000x12000x12000	5.481861 s	630.442832 GFLOPS
12000x12000x12000	5.559782 s	621.607069 GFLOPS
12000x12000x12000	5.472424 s	631.529957 GFLOPS
12000x12000x12000	5.556471 s	621.977510 GFLOPS
12000x12000x12000	5.525575 s	625.455291 GFLOPS
12000x12000x12000	4.860331 s	711.062661 GFLOPS
12000x12000x12000	4.909428 s	703.951726 GFLOPS
12000x12000x12000	4.846597 s	713.077615 GFLOPS
12000x12000x12000	4.865060 s	710.371528 GFLOPS
12000x12000x12000	4.858587 s	711.317970 GFLOPS
12000x12000x12000	4.894634 s	706.079368 GFLOPS
12000x12000x12000	4.921145 s	702.275639 GFLOPS
12000x12000x12000	4.863951 s	710.533486 GFLOPS
12000x12000x12000	4.859077 s	711.246164 GFLOPS
12000x12000x12000	4.947049 s	698.598266 GFLOPS
12000x12000x12000	4.334557 s	797.313370 GFLOPS
12000x12000x12000	4.326736 s	798.754557 GFLOPS
12000x12000x12000	4.417603 s	782.324685 GFLOPS
12000x12000x12000	4.317056 s	800.545512 GFLOPS
12000x12000x12000	4.370695 s	790.720904 GFLOPS
12000x12000x12000	4.406577 s	784.282277 GFLOPS
12000x12000x12000	4.379325 s	789.162694 GFLOPS
12000x12000x12000	4.392795 s	786.742890 GFLOPS
12000x12000x12000	4.399992 s	785.455914 GFLOPS
12000x12000x12000	4.306512 s	802.505578 GFLOPS
12000x12000x12000	3.806847 s	907.837976 GFLOPS
12000x12000x12000	3.800854 s	909.269387 GFLOPS
12000x12000x12000	3.819337 s	904.869152 GFLOPS
12000x12000x12000	3.943571 s	876.362983 GFLOPS
12000x12000x12000	3.817335 s	905.343606 GFLOPS
12000x12000x12000	3.942111 s	876.687691 GFLOPS
12000x12000x12000	3.883045 s	890.023051 GFLOPS
12000x12000x12000	3.885988 s	889.349158 GFLOPS
12000x12000x12000	3.858352 s	895.719247 GFLOPS
12000x12000x12000	3.844370 s	898.976907 GFLOPS
12000x12000x12000	3.653583 s	945.920818 GFLOPS
12000x12000x12000	3.625750 s	953.182197 GFLOPS
12000x12000x12000	3.579792 s	965.419247 GFLOPS
12000x12000x12000	3.571024 s	967.789722 GFLOPS
12000x12000x12000	3.618855 s	954.998243 GFLOPS
12000x12000x12000	3.623084 s	953.883572 GFLOPS
12000x12000x12000	3.664721 s	943.045822 GFLOPS
12000x12000x12000	3.552845 s	972.741694 GFLOPS
12000x12000x12000	3.582354 s	964.728661 GFLOPS
12000x12000x12000	3.539807 s	976.324297 GFLOPS
12000x12000x12000	3.261773 s	1059.546505 GFLOPS
12000x12000x12000	3.254978 s	1061.758415 GFLOPS
12000x12000x12000	3.268446 s	1057.383308 GFLOPS
12000x12000x12000	3.270073 s	1056.857020 GFLOPS
12000x12000x12000	3.285198 s	1051.991524 GFLOPS
12000x12000x12000	3.282753 s	1052.774915 GFLOPS
12000x12000x12000	3.276230 s	1054.870888 GFLOPS
12000x12000x12000	3.282518 s	1052.850256 GFLOPS
12000x12000x12000	3.284477 s	1052.222284 GFLOPS
12000x12000x12000	3.283473 s	1052.544183 GFLOPS
12000x12000x12000	3.127246 s	1105.125586 GFLOPS
12000x12000x12000	3.105649 s	1112.810844 GFLOPS
12000x12000x12000	3.134650 s	1102.515358 GFLOPS
12000x12000x12000	3.093150 s	1117.307738 GFLOPS
12000x12000x12000	3.115583 s	1109.262766 GFLOPS
12000x12000x12000	3.093484 s	1117.186809 GFLOPS
12000x12000x12000	3.094523 s	1116.811710 GFLOPS
12000x12000x12000	3.097597 s	1115.703410 GFLOPS
12000x12000x12000	3.101643 s	1114.248222 GFLOPS
12000x12000x12000	3.097605 s	1115.700516 GFLOPS
12000x12000x12000	2.820982 s	1225.105257 GFLOPS
12000x12000x12000	2.843203 s	1215.530692 GFLOPS
12000x12000x12000	2.804036 s	1232.509156 GFLOPS
12000x12000x12000	2.872884 s	1202.972182 GFLOPS
12000x12000x12000	2.804410 s	1232.344695 GFLOPS
12000x12000x12000	2.886367 s	1197.353002 GFLOPS
12000x12000x12000	2.880684 s	1199.715143 GFLOPS
12000x12000x12000	2.846567 s	1214.093927 GFLOPS
12000x12000x12000	2.850065 s	1212.603917 GFLOPS
12000x12000x12000	2.849444 s	1212.868112 GFLOPS
12000x12000x12000	2.690626 s	1284.459312 GFLOPS
12000x12000x12000	2.709691 s	1275.422011 GFLOPS
12000x12000x12000	2.662135 s	1298.206016 GFLOPS
12000x12000x12000	2.732265 s	1264.884408 GFLOPS
12000x12000x12000	2.650005 s	1304.148246 GFLOPS
12000x12000x12000	2.724091 s	1268.680108 GFLOPS
12000x12000x12000	2.693544 s	1283.068101 GFLOPS
12000x12000x12000	2.647484 s	1305.390131 GFLOPS
12000x12000x12000	2.675460 s	1291.740697 GFLOPS
12000x12000x12000	2.595486 s	1331.542517 GFLOPS
12000x12000x12000	2.646895 s	1305.680639 GFLOPS
12000x12000x12000	2.668577 s	1295.072432 GFLOPS
12000x12000x12000	2.614314 s	1321.952880 GFLOPS
12000x12000x12000	2.630945 s	1313.596332 GFLOPS
12000x12000x12000	2.738910 s	1261.815985 GFLOPS
12000x12000x12000	2.612605 s	1322.817427 GFLOPS
12000x12000x12000	2.741605 s	1260.575383 GFLOPS
12000x12000x12000	2.687998 s	1285.715165 GFLOPS
12000x12000x12000	2.707532 s	1276.438995 GFLOPS
12000x12000x12000	2.657674 s	1300.385389 GFLOPS
12000x12000x12000	2.569320 s	1345.103178 GFLOPS
12000x12000x12000	2.578355 s	1340.389725 GFLOPS
12000x12000x12000	2.596272 s	1331.139597 GFLOPS
12000x12000x12000	2.575269 s	1341.995532 GFLOPS
12000x12000x12000	2.601225 s	1328.604869 GFLOPS
12000x12000x12000	2.586649 s	1336.091732 GFLOPS
12000x12000x12000	2.570801 s	1344.327875 GFLOPS
12000x12000x12000	2.580111 s	1339.477507 GFLOPS
12000x12000x12000	2.559898 s	1350.054050 GFLOPS
12000x12000x12000	2.594131 s	1332.237937 GFLOPS
12000x12000x12000	2.609555 s	1324.363927 GFLOPS
12000x12000x12000	2.616833 s	1320.680570 GFLOPS
12000x12000x12000	2.622755 s	1317.698576 GFLOPS
12000x12000x12000	2.608131 s	1325.086713 GFLOPS
12000x12000x12000	2.643367 s	1307.423685 GFLOPS
12000x12000x12000	2.533942 s	1363.882647 GFLOPS
12000x12000x12000	2.657081 s	1300.675468 GFLOPS
12000x12000x12000	2.545420 s	1357.732676 GFLOPS
12000x12000x12000	2.597028 s	1330.752164 GFLOPS
12000x12000x12000	2.639919 s	1309.131268 GFLOPS
12000x12000x12000	2.311620 s	1495.055420 GFLOPS
12000x12000x12000	2.357485 s	1465.969134 GFLOPS
12000x12000x12000	2.320912 s	1489.069810 GFLOPS
12000x12000x12000	2.294640 s	1506.118443 GFLOPS
12000x12000x12000	2.277251 s	1517.619044 GFLOPS
12000x12000x12000	2.288181 s	1510.369932 GFLOPS
12000x12000x12000	2.327171 s	1485.064900 GFLOPS
12000x12000x12000	2.336024 s	1479.437101 GFLOPS
12000x12000x12000	2.309018 s	1496.740372 GFLOPS
12000x12000x12000	2.336232 s	1479.305209 GFLOPS
12000x12000x12000	2.335171 s	1479.977020 GFLOPS
12000x12000x12000	2.333482 s	1481.048218 GFLOPS
12000x12000x12000	2.310770 s	1495.605633 GFLOPS
12000x12000x12000	2.333123 s	1481.276110 GFLOPS
12000x12000x12000	2.289097 s	1509.765964 GFLOPS
12000x12000x12000	2.295568 s	1505.509717 GFLOPS
12000x12000x12000	2.326970 s	1485.193336 GFLOPS
12000x12000x12000	2.324508 s	1486.766374 GFLOPS
12000x12000x12000	2.298702 s	1503.457222 GFLOPS
12000x12000x12000	2.296398 s	1504.965783 GFLOPS
12000x12000x12000	2.408485 s	1434.927102 GFLOPS
12000x12000x12000	2.325578 s	1486.082035 GFLOPS
12000x12000x12000	2.343218 s	1474.894665 GFLOPS
12000x12000x12000	2.457546 s	1406.280684 GFLOPS
12000x12000x12000	2.357829 s	1465.755385 GFLOPS
12000x12000x12000	2.340589 s	1476.551530 GFLOPS
12000x12000x12000	2.345203 s	1473.646224 GFLOPS
12000x12000x12000	2.355455 s	1467.232409 GFLOPS
12000x12000x12000	2.342460 s	1475.372309 GFLOPS
12000x12000x12000	2.375162 s	1455.058757 GFLOPS
12000x12000x12000	2.361066 s	1463.745465 GFLOPS
12000x12000x12000	2.384869 s	1449.136162 GFLOPS
12000x12000x12000	2.373763 s	1455.916279 GFLOPS
12000x12000x12000	2.402422 s	1438.548083 GFLOPS
12000x12000x12000	2.372249 s	1456.845274 GFLOPS
12000x12000x12000	2.365279 s	1461.138296 GFLOPS
12000x12000x12000	2.381247 s	1451.340284 GFLOPS
12000x12000x12000	2.366754 s	1460.228049 GFLOPS
12000x12000x12000	2.421126 s	1427.434750 GFLOPS
12000x12000x12000	2.373348 s	1456.171010 GFLOPS
12000x12000x12000	2.448149 s	1411.678749 GFLOPS
12000x12000x12000	2.350932 s	1470.055128 GFLOPS
12000x12000x12000	2.465285 s	1401.866231 GFLOPS
12000x12000x12000	2.468610 s	1399.978316 GFLOPS
12000x12000x12000	2.306370 s	1498.458847 GFLOPS
12000x12000x12000	2.473022 s	1397.480508 GFLOPS
12000x12000x12000	2.487001 s	1389.625422 GFLOPS
12000x12000x12000	2.483040 s	1391.842438 GFLOPS
12000x12000x12000	2.529138 s	1366.473524 GFLOPS
12000x12000x12000	2.434009 s	1419.879803 GFLOPS
12000x12000x12000	2.531197 s	1365.361919 GFLOPS
12000x12000x12000	2.444091 s	1414.022415 GFLOPS
12000x12000x12000	2.474323 s	1396.745463 GFLOPS
12000x12000x12000	2.324350 s	1486.867331 GFLOPS
12000x12000x12000	2.490206 s	1387.836777 GFLOPS
12000x12000x12000	2.524668 s	1368.892712 GFLOPS
12000x12000x12000	2.445966 s	1412.938871 GFLOPS
12000x12000x12000	2.300715 s	1502.141519 GFLOPS
12000x12000x12000	2.503359 s	1380.545245 GFLOPS
12000x12000x12000	2.512294 s	1375.635170 GFLOPS
12000x12000x12000	2.511129 s	1376.273363 GFLOPS
12000x12000x12000	2.263430 s	1526.885963 GFLOPS
12000x12000x12000	2.587755 s	1335.520806 GFLOPS
12000x12000x12000	2.586147 s	1336.351017 GFLOPS
12000x12000x12000	2.583891 s	1337.517637 GFLOPS
12000x12000x12000	2.229046 s	1550.438890 GFLOPS
12000x12000x12000	2.557020 s	1351.573472 GFLOPS
12000x12000x12000	2.234972 s	1546.328214 GFLOPS
12000x12000x12000	2.520642 s	1371.079448 GFLOPS
12000x12000x12000	2.253281 s	1533.763357 GFLOPS
12000x12000x12000	2.622604 s	1317.774156 GFLOPS
12000x12000x12000	2.674298 s	1292.301946 GFLOPS
12000x12000x12000	2.409668 s	1434.222592 GFLOPS
12000x12000x12000	2.642073 s	1308.063876 GFLOPS
12000x12000x12000	2.635755 s	1311.199266 GFLOPS
12000x12000x12000	2.353492 s	1468.455947 GFLOPS
12000x12000x12000	2.696745 s	1281.544849 GFLOPS
12000x12000x12000	2.651384 s	1303.469966 GFLOPS
12000x12000x12000	2.311620 s	1495.055723 GFLOPS
12000x12000x12000	2.635270 s	1311.440750 GFLOPS
12000x12000x12000	2.290594 s	1508.778753 GFLOPS
12000x12000x12000	2.641100 s	1308.545903 GFLOPS
12000x12000x12000	2.318493 s	1490.623116 GFLOPS
12000x12000x12000	2.657429 s	1300.504998 GFLOPS
12000x12000x12000	2.638631 s	1309.770083 GFLOPS
12000x12000x12000	2.658373 s	1300.043541 GFLOPS
12000x12000x12000	2.679400 s	1289.840957 GFLOPS
12000x12000x12000	2.708728 s	1275.875482 GFLOPS
12000x12000x12000	2.352858 s	1468.851828 GFLOPS
12000x12000x12000	2.661200 s	1298.662467 GFLOPS
