12000x12000x12000	44.108357 s	78.352499 GFLOPS
12000x12000x12000	35.430501 s	97.543075 GFLOPS
12000x12000x12000	35.395035 s	97.640814 GFLOPS
12000x12000x12000	35.893076 s	96.285980 GFLOPS
12000x12000x12000	35.415197 s	97.585225 GFLOPS
12000x12000x12000	35.839786 s	96.429147 GFLOPS
12000x12000x12000	35.751373 s	96.667615 GFLOPS
12000x12000x12000	35.899412 s	96.268987 GFLOPS
12000x12000x12000	35.625257 s	97.009828 GFLOPS
12000x12000x12000	35.409227 s	97.601679 GFLOPS
12000x12000x12000	18.818022 s	183.653729 GFLOPS
12000x12000x12000	18.042664 s	191.545997 GFLOPS
12000x12000x12000	18.095519 s	190.986512 GFLOPS
12000x12000x12000	17.967522 s	192.347055 GFLOPS
12000x12000x12000	17.830998 s	193.819774 GFLOPS
12000x12000x12000	17.913560 s	192.926480 GFLOPS
12000x12000x12000	17.994668 s	192.056888 GFLOPS
12000x12000x12000	17.981291 s	192.199769 GFLOPS
12000x12000x12000	18.112326 s	190.809286 GFLOPS
12000x12000x12000	17.979782 s	192.215905 GFLOPS
12000x12000x12000	11.867709 s	291.210374 GFLOPS
12000x12000x12000	11.903287 s	290.339966 GFLOPS
12000x12000x12000	11.870960 s	291.130631 GFLOPS
12000x12000x12000	12.093686 s	285.768943 GFLOPS
12000x12000x12000	11.987414 s	288.302374 GFLOPS
12000x12000x12000	12.033000 s	287.210169 GFLOPS
12000x12000x12000	11.981489 s	288.444948 GFLOPS
12000x12000x12000	11.937906 s	289.498012 GFLOPS
12000x12000x12000	11.950495 s	289.193049 GFLOPS
12000x12000x12000	11.928444 s	289.727645 GFLOPS
12000x12000x12000	8.974014 s	385.111957 GFLOPS
12000x12000x12000	8.936340 s	386.735503 GFLOPS
12000x12000x12000	8.981952 s	384.771611 GFLOPS
12000x12000x12000	8.906371 s	388.036827 GFLOPS
12000x12000x12000	8.991465 s	384.364502 GFLOPS
12000x12000x12000	9.012375 s	383.472705 GFLOPS
12000x12000x12000	9.016930 s	383.279013 GFLOPS
12000x12000x12000	9.003291 s	383.859651 GFLOPS
12000x12000x12000	8.981774 s	384.779211 GFLOPS
12000x12000x12000	8.989501 s	384.448487 GFLOPS
12000x12000x12000	7.265381 s	475.680478 GFLOPS
12000x12000x12000	7.188279 s	480.782702 GFLOPS
12000x12000x12000	7.180751 s	481.286731 GFLOPS
12000x12000x12000	7.166860 s	482.219583 GFLOPS
12000x12000x12000	7.211571 s	479.229844 GFLOPS
12000x12000x12000	7.172423 s	481.845551 GFLOPS
12000x12000x12000	7.222162 s	478.527045 GFLOPS
12000x12000x12000	7.192426 s	480.505497 GFLOPS
12000x12000x12000	7.216516 s	478.901484 GFLOPS
12000x12000x12000	7.175882 s	481.613289 GFLOPS
12000x12000x12000	5.940618 s	581.757697 GFLOPS
12000x12000x12000	5.975278 s	578.383109 GFLOPS
12000x12000x12000	5.984084 s	577.531964 GFLOPS
12000x12000x12000	5.963752 s	579.500939 GFLOPS
12000x12000x12000	5.975450 s	578.366499 GFLOPS
12000x12000x12000	5.932510 s	582.552732 GFLOPS
12000x12000x12000	5.980447 s	577.883245 GFLOPS
12000x12000x12000	5.961444 s	579.725361 GFLOPS
12000x12000x12000	5.960208 s	579.845564 GFLOPS
12000x12000x12000	5.968284 s	579.060906 GFLOPS
12000x12000x12000	5.168786 s	668.629009 GFLOPS
12000x12000x12000	5.179622 s	667.230095 GFLOPS
12000x12000x12000	5.178310 s	667.399218 GFLOPS
12000x12000x12000	5.210608 s	663.262354 GFLOPS
12000x12000x12000	5.172051 s	668.206898 GFLOPS
12000x12000x12000	5.168612 s	668.651420 GFLOPS
12000x12000x12000	5.175325 s	667.784126 GFLOPS
12000x12000x12000	5.196670 s	665.041229 GFLOPS
12000x12000x12000	5.204547 s	664.034708 GFLOPS
12000x12000x12000	5.216641 s	662.495249 GFLOPS
12000x12000x12000	4.576559 s	755.152524 GFLOPS
12000x12000x12000	4.607304 s	750.113233 GFLOPS
12000x12000x12000	4.592180 s	752.583732 GFLOPS
12000x12000x12000	4.596488 s	751.878451 GFLOPS
12000x12000x12000	4.569693 s	756.287090 GFLOPS
12000x12000x12000	4.581158 s	754.394451 GFLOPS
12000x12000x12000	4.571445 s	755.997253 GFLOPS
12000x12000x12000	4.561849 s	757.587494 GFLOPS
12000x12000x12000	4.598257 s	751.589114 GFLOPS
12000x12000x12000	4.611732 s	749.393042 GFLOPS
12000x12000x12000	4.080692 s	846.915281 GFLOPS
12000x12000x12000	4.089784 s	845.032468 GFLOPS
12000x12000x12000	4.116151 s	839.619242 GFLOPS
12000x12000x12000	4.088821 s	845.231387 GFLOPS
12000x12000x12000	4.108496 s	841.183819 GFLOPS
12000x12000x12000	4.118411 s	839.158581 GFLOPS
12000x12000x12000	4.118048 s	839.232570 GFLOPS
12000x12000x12000	4.122888 s	838.247417 GFLOPS
12000x12000x12000	4.125031 s	837.811804 GFLOPS
12000x12000x12000	4.198069 s	823.235681 GFLOPS
12000x12000x12000	3.602519 s	959.328606 GFLOPS
12000x12000x12000	3.601130 s	959.698811 GFLOPS
