2000x2000x2000	0.054154 s	295.452751 GFLOPS
2000x2000x2000	0.054458 s	293.801718 GFLOPS
2000x2000x2000	0.055691 s	287.301122 GFLOPS
2000x2000x2000	0.056629 s	282.539660 GFLOPS
2000x2000x2000	0.054766 s	292.153911 GFLOPS
2000x2000x2000	0.054579 s	293.153028 GFLOPS
2000x2000x2000	0.053870 s	297.011665 GFLOPS
2000x2000x2000	0.055438 s	288.609492 GFLOPS
2000x2000x2000	0.054759 s	292.191279 GFLOPS
2000x2000x2000	0.053926 s	296.705618 GFLOPS
3000x3000x3000	0.091676 s	589.033833 GFLOPS
3000x3000x3000	0.093376 s	578.304458 GFLOPS
3000x3000x3000	0.091956 s	587.239386 GFLOPS
3000x3000x3000	0.092108 s	586.266168 GFLOPS
3000x3000x3000	0.096939 s	557.050210 GFLOPS
3000x3000x3000	0.093062 s	580.255641 GFLOPS
3000x3000x3000	0.091367 s	591.024602 GFLOPS
3000x3000x3000	0.093035 s	580.423839 GFLOPS
3000x3000x3000	0.091515 s	590.069723 GFLOPS
3000x3000x3000	0.091362 s	591.055919 GFLOPS
4000x4000x4000	0.134136 s	954.255852 GFLOPS
4000x4000x4000	0.130497 s	980.867625 GFLOPS
4000x4000x4000	0.132658 s	964.886906 GFLOPS
4000x4000x4000	0.127345 s	1005.142758 GFLOPS
4000x4000x4000	0.130335 s	982.087665 GFLOPS
4000x4000x4000	0.130279 s	982.504406 GFLOPS
4000x4000x4000	0.130607 s	980.036803 GFLOPS
4000x4000x4000	0.126644 s	1010.710228 GFLOPS
4000x4000x4000	0.130045 s	984.271011 GFLOPS
4000x4000x4000	0.126630 s	1010.818825 GFLOPS
5000x5000x5000	0.202066 s	1237.222547 GFLOPS
5000x5000x5000	0.199630 s	1252.317470 GFLOPS
5000x5000x5000	0.200339 s	1247.885514 GFLOPS
5000x5000x5000	0.202476 s	1234.716031 GFLOPS
5000x5000x5000	0.203678 s	1227.426413 GFLOPS
5000x5000x5000	0.204657 s	1221.558890 GFLOPS
5000x5000x5000	0.202743 s	1233.087119 GFLOPS
5000x5000x5000	0.200650 s	1245.952567 GFLOPS
5000x5000x5000	0.195164 s	1280.973373 GFLOPS
5000x5000x5000	0.198538 s	1259.207565 GFLOPS
6000x6000x6000	0.266709 s	1619.742635 GFLOPS
6000x6000x6000	0.271555 s	1590.837343 GFLOPS
6000x6000x6000	0.275912 s	1565.718467 GFLOPS
6000x6000x6000	0.267585 s	1614.442986 GFLOPS
6000x6000x6000	0.267678 s	1613.877735 GFLOPS
6000x6000x6000	0.268289 s	1610.205044 GFLOPS
6000x6000x6000	0.260703 s	1657.060714 GFLOPS
6000x6000x6000	0.275409 s	1568.577717 GFLOPS
6000x6000x6000	0.260429 s	1658.800949 GFLOPS
6000x6000x6000	0.266339 s	1621.995862 GFLOPS
7000x7000x7000	0.429993 s	1595.376597 GFLOPS
7000x7000x7000	0.434587 s	1578.511367 GFLOPS
7000x7000x7000	0.424478 s	1616.101912 GFLOPS
7000x7000x7000	0.431728 s	1588.964853 GFLOPS
7000x7000x7000	0.410255 s	1672.129122 GFLOPS
7000x7000x7000	0.416378 s	1647.541551 GFLOPS
7000x7000x7000	0.428884 s	1599.500340 GFLOPS
7000x7000x7000	0.429323 s	1597.865769 GFLOPS
7000x7000x7000	0.422103 s	1625.195750 GFLOPS
7000x7000x7000	0.406215 s	1688.759107 GFLOPS
8000x8000x8000	0.661070 s	1549.003548 GFLOPS
8000x8000x8000	0.662201 s	1546.357618 GFLOPS
8000x8000x8000	0.652700 s	1568.868304 GFLOPS
8000x8000x8000	0.664498 s	1541.012734 GFLOPS
8000x8000x8000	0.664730 s	1540.475639 GFLOPS
8000x8000x8000	0.660004 s	1551.506682 GFLOPS
8000x8000x8000	0.662116 s	1546.557418 GFLOPS
8000x8000x8000	0.659553 s	1552.565556 GFLOPS
8000x8000x8000	0.666161 s	1537.164837 GFLOPS
8000x8000x8000	0.658484 s	1555.086344 GFLOPS
9000x9000x9000	1.137481 s	1281.779626 GFLOPS
9000x9000x9000	1.146556 s	1271.634544 GFLOPS
9000x9000x9000	1.123739 s	1297.454838 GFLOPS
9000x9000x9000	1.128325 s	1292.180537 GFLOPS
