2000x2000x2000	0.157449 s	101.620259 GFLOPS
2000x2000x2000	0.106379 s	150.405776 GFLOPS
2000x2000x2000	0.103272 s	154.930383 GFLOPS
2000x2000x2000	0.104577 s	152.996854 GFLOPS
2000x2000x2000	0.105316 s	151.923431 GFLOPS
2000x2000x2000	0.108013 s	148.129818 GFLOPS
2000x2000x2000	0.107206 s	149.245662 GFLOPS
2000x2000x2000	0.108651 s	147.260369 GFLOPS
2000x2000x2000	0.105154 s	152.158025 GFLOPS
2000x2000x2000	0.117052 s	136.691001 GFLOPS
3000x3000x3000	0.317688 s	169.978080 GFLOPS
3000x3000x3000	0.311472 s	173.370583 GFLOPS
3000x3000x3000	0.308129 s	175.251558 GFLOPS
3000x3000x3000	0.323287 s	167.034253 GFLOPS
3000x3000x3000	0.310472 s	173.928955 GFLOPS
3000x3000x3000	0.314843 s	171.513910 GFLOPS
3000x3000x3000	0.326447 s	165.417124 GFLOPS
3000x3000x3000	0.314060 s	171.941799 GFLOPS
3000x3000x3000	0.312188 s	172.972818 GFLOPS
3000x3000x3000	0.321780 s	167.816728 GFLOPS
4000x4000x4000	0.664381 s	192.660415 GFLOPS
4000x4000x4000	0.661792 s	193.414332 GFLOPS
4000x4000x4000	0.664969 s	192.490227 GFLOPS
4000x4000x4000	0.650110 s	196.889764 GFLOPS
4000x4000x4000	0.663171 s	193.012087 GFLOPS
4000x4000x4000	0.679207 s	188.455002 GFLOPS
4000x4000x4000	0.659457 s	194.099079 GFLOPS
4000x4000x4000	0.665727 s	192.271105 GFLOPS
4000x4000x4000	0.683889 s	187.164819 GFLOPS
4000x4000x4000	0.660952 s	193.660165 GFLOPS
5000x5000x5000	1.140114 s	219.276267 GFLOPS
5000x5000x5000	1.141053 s	219.095903 GFLOPS
5000x5000x5000	1.155677 s	216.323503 GFLOPS
5000x5000x5000	1.172658 s	213.190939 GFLOPS
5000x5000x5000	1.161722 s	215.197779 GFLOPS
5000x5000x5000	1.167549 s	214.123822 GFLOPS
5000x5000x5000	1.149509 s	217.484212 GFLOPS
5000x5000x5000	1.147873 s	217.794168 GFLOPS
5000x5000x5000	1.159598 s	215.591888 GFLOPS
5000x5000x5000	1.142246 s	218.867098 GFLOPS
6000x6000x6000	1.756430 s	245.953389 GFLOPS
6000x6000x6000	1.757406 s	245.816871 GFLOPS
6000x6000x6000	1.726326 s	250.242410 GFLOPS
6000x6000x6000	1.733701 s	249.177922 GFLOPS
6000x6000x6000	1.717803 s	251.484063 GFLOPS
6000x6000x6000	1.732555 s	249.342786 GFLOPS
6000x6000x6000	1.746178 s	247.397522 GFLOPS
6000x6000x6000	1.720043 s	251.156454 GFLOPS
6000x6000x6000	1.726356 s	250.238013 GFLOPS
6000x6000x6000	1.723220 s	250.693420 GFLOPS
7000x7000x7000	2.350017 s	291.912773 GFLOPS
7000x7000x7000	2.334786 s	293.817020 GFLOPS
7000x7000x7000	2.328745 s	294.579245 GFLOPS
7000x7000x7000	2.304945 s	297.620962 GFLOPS
7000x7000x7000	2.337924 s	293.422693 GFLOPS
7000x7000x7000	2.345713 s	292.448388 GFLOPS
